Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,GetPageAnonymous,1764750254.513212,2029,0,1
4,GetPageAnonymous,1764750254.515253,1635,0,1
4,GetPageAnonymous,1764750254.516897,1360,0,1
4,GetPageAnonymous,1764750254.518267,1345,0,1
4,GetPageAnonymous,1764750254.519621,1385,0,1
4,GetPageAnonymous,1764750254.521015,1334,0,1
4,GetPageAnonymous,1764750254.522359,1398,0,1
4,GetPageAnonymous,1764750254.523766,1008,0,1
4,GetPageAnonymous,1764750254.524795,1183,0,1
4,GetPageAnonymous,1764750254.525987,1381,0,1
4,GetPageAnonymous,1764750254.527377,936,0,1
4,GetPageAnonymous,1764750254.528320,943,0,1
4,GetPageAnonymous,1764750254.529269,1428,0,1
4,GetPageAnonymous,1764750254.530706,1881,0,1
4,GetPageAnonymous,1764750254.532598,1415,0,1
4,GetPageAnonymous,1764750254.534022,1240,0,1
4,GetPageAnonymous,1764750254.535269,1210,0,1
4,GetPageAnonymous,1764750254.536486,1638,0,1
4,GetPageAnonymous,1764750254.538133,1561,0,1
4,GetPageAnonymous,1764750254.539702,1040,0,1
4,GetPageAnonymous,1764750254.540755,1214,0,1
4,GetPageAnonymous,1764750254.541977,1103,0,1
4,GetPageAnonymous,1764750254.543088,1295,0,1
1,AddWatchList,1764750254.544392,3624,0,1
4,GetPageAnonymous,1764750254.548028,1457,0,1
4,GetPageAnonymous,1764750254.549495,1615,0,1
4,GetPageAnonymous,1764750254.551120,1310,0,1
4,GetPageAnonymous,1764750254.552440,1452,0,1
4,GetPageAnonymous,1764750254.553902,1059,0,1
4,GetPageAnonymous,1764750254.554968,1566,0,1
4,GetPageAnonymous,1764750254.556543,1726,0,1
4,GetPageAnonymous,1764750254.558280,1478,0,1
4,GetPageAnonymous,1764750254.559768,1217,0,1
4,GetPageAnonymous,1764750254.560995,1138,0,1
4,GetPageAnonymous,1764750254.562143,1843,0,1
4,GetPageAnonymous,1764750254.563997,1251,0,1
4,GetPageAnonymous,1764750254.565256,1220,0,1
4,GetPageAnonymous,1764750254.566484,1585,0,1
4,GetPageAnonymous,1764750254.568079,1568,0,1
4,GetPageAnonymous,1764750254.569655,1243,0,1
4,GetPageAnonymous,1764750254.570905,1163,0,1
4,GetPageAnonymous,1764750254.572076,1118,0,1
3,UpdatePage,1764750254.573201,6792,0,1
4,GetPageAnonymous,1764750254.580009,1840,0,1
4,GetPageAnonymous,1764750254.581862,1127,0,1
4,GetPageAnonymous,1764750254.583001,1159,0,1
4,GetPageAnonymous,1764750254.584166,1044,0,1
3,UpdatePage,1764750254.585216,7724,0,1
4,GetPageAnonymous,1764750254.592964,1749,0,1
4,GetPageAnonymous,1764750254.594730,1321,0,1
3,UpdatePage,1764750254.596062,8092,0,1
4,GetPageAnonymous,1764750254.604168,1641,0,1
1,AddWatchList,1764750254.605819,3608,0,1
4,GetPageAnonymous,1764750254.609437,1813,0,1
4,GetPageAnonymous,1764750254.611260,1511,0,1
4,GetPageAnonymous,1764750254.612783,1458,0,1
4,GetPageAnonymous,1764750254.614249,1339,0,1
4,GetPageAnonymous,1764750254.615597,1247,0,1
4,GetPageAnonymous,1764750254.616854,1478,0,1
4,GetPageAnonymous,1764750254.618339,1034,0,1
4,GetPageAnonymous,1764750254.619380,1327,0,1
4,GetPageAnonymous,1764750254.620715,1108,0,1
4,GetPageAnonymous,1764750254.621833,1464,0,1
4,GetPageAnonymous,1764750254.623305,1205,0,1
4,GetPageAnonymous,1764750254.624519,1108,0,1
4,GetPageAnonymous,1764750254.625634,1204,0,1
4,GetPageAnonymous,1764750254.626847,1240,0,1
4,GetPageAnonymous,1764750254.628094,1460,0,1
4,GetPageAnonymous,1764750254.629577,1091,0,1
2,RemoveWatchList,1764750254.630675,4641,0,1
4,GetPageAnonymous,1764750254.635327,1261,0,1
4,GetPageAnonymous,1764750254.636597,1111,0,1
4,GetPageAnonymous,1764750254.637715,1037,0,1
4,GetPageAnonymous,1764750254.638760,1274,0,1
4,GetPageAnonymous,1764750254.640044,1453,0,1
4,GetPageAnonymous,1764750254.641506,1301,0,1
4,GetPageAnonymous,1764750254.642830,1654,0,1
4,GetPageAnonymous,1764750254.644493,1312,0,1
4,GetPageAnonymous,1764750254.645814,1886,0,1
4,GetPageAnonymous,1764750254.647718,1367,0,1
4,GetPageAnonymous,1764750254.649100,1267,0,1
4,GetPageAnonymous,1764750254.650377,1237,0,1
4,GetPageAnonymous,1764750254.651622,1456,0,1
4,GetPageAnonymous,1764750254.653088,1591,0,1
4,GetPageAnonymous,1764750254.654688,1063,0,1
4,GetPageAnonymous,1764750254.655758,1263,0,1
4,GetPageAnonymous,1764750254.657030,1262,0,1
4,GetPageAnonymous,1764750254.658300,1495,0,1
4,GetPageAnonymous,1764750254.659805,1118,0,1
4,GetPageAnonymous,1764750254.660931,1233,0,1
4,GetPageAnonymous,1764750254.662173,1119,0,1
5,GetPageAuthenticated,1764750254.663299,3507,0,1
3,UpdatePage,1764750254.666816,8796,0,1
4,GetPageAnonymous,1764750254.675630,1906,0,1
4,GetPageAnonymous,1764750254.677553,1592,0,1
4,GetPageAnonymous,1764750254.679158,1623,0,1
4,GetPageAnonymous,1764750254.680791,1886,0,1
4,GetPageAnonymous,1764750254.682690,2929,0,1
3,UpdatePage,1764750254.685632,7710,0,1
4,GetPageAnonymous,1764750254.693355,1297,0,1
4,GetPageAnonymous,1764750254.694663,1564,0,1
4,GetPageAnonymous,1764750254.696235,1447,0,1
4,GetPageAnonymous,1764750254.697692,1026,0,1
4,GetPageAnonymous,1764750254.698725,1591,0,1
4,GetPageAnonymous,1764750254.700326,1679,0,1
4,GetPageAnonymous,1764750254.702014,1960,0,1
4,GetPageAnonymous,1764750254.703986,1234,0,1
4,GetPageAnonymous,1764750254.705228,1317,0,1
4,GetPageAnonymous,1764750254.706553,1343,0,1
4,GetPageAnonymous,1764750254.707908,2763,0,1
4,GetPageAnonymous,1764750254.710682,1430,0,1
4,GetPageAnonymous,1764750254.712122,2524,0,1
4,GetPageAnonymous,1764750254.714657,1274,0,1
4,GetPageAnonymous,1764750254.715940,1120,0,1
4,GetPageAnonymous,1764750254.717067,1007,0,1
4,GetPageAnonymous,1764750254.718083,1369,0,1
4,GetPageAnonymous,1764750254.719480,1093,0,1
4,GetPageAnonymous,1764750254.720591,1193,0,1
3,UpdatePage,1764750254.721805,13932,0,1
3,UpdatePage,1764750254.735750,9589,0,1
4,GetPageAnonymous,1764750254.745350,1688,0,1
5,GetPageAuthenticated,1764750254.747046,4416,0,1
4,GetPageAnonymous,1764750254.751474,1178,0,1
4,GetPageAnonymous,1764750254.752658,1187,0,1
4,GetPageAnonymous,1764750254.753850,1343,0,1
4,GetPageAnonymous,1764750254.755201,1658,0,1
4,GetPageAnonymous,1764750254.756866,1397,0,1
4,GetPageAnonymous,1764750254.758270,1303,0,1
4,GetPageAnonymous,1764750254.759577,915,0,1
4,GetPageAnonymous,1764750254.760496,1117,0,1
4,GetPageAnonymous,1764750254.761620,1263,0,1
4,GetPageAnonymous,1764750254.762889,1008,0,1
4,GetPageAnonymous,1764750254.763902,959,0,1
3,UpdatePage,1764750254.764865,8906,0,1
4,GetPageAnonymous,1764750254.773784,1840,0,1
4,GetPageAnonymous,1764750254.775634,1112,0,1
4,GetPageAnonymous,1764750254.776752,1120,0,1
4,GetPageAnonymous,1764750254.777877,1409,0,1
4,GetPageAnonymous,1764750254.779295,1624,0,1
4,GetPageAnonymous,1764750254.780926,1283,0,1
